system:index,delta_NDMI,delta_NDVI,.geo
8302,-0.019122943,-0.030680537,"{""type"":""MultiPoint"",""coordinates"":[]}"
8303,-0.015941113,-0.04598999,"{""type"":""MultiPoint"",""coordinates"":[]}"
8304,-0.047326967,-0.015819848,"{""type"":""MultiPoint"",""coordinates"":[]}"
8305,-0.015852958,-0.008159101,"{""type"":""MultiPoint"",""coordinates"":[]}"
8306,-0.015852958,-0.008159101,"{""type"":""MultiPoint"",""coordinates"":[]}"
8307,-0.14986058,-0.05201131,"{""type"":""MultiPoint"",""coordinates"":[]}"
8308,-0.049284447,-0.11417174,"{""type"":""MultiPoint"",""coordinates"":[]}"
8309,-0.0742024,-0.1536623,"{""type"":""MultiPoint"",""coordinates"":[]}"
8310,-0.13995877,-0.09625703,"{""type"":""MultiPoint"",""coordinates"":[]}"
8311,-0.1260301,0.026049376,"{""type"":""MultiPoint"",""coordinates"":[]}"
8312,-0.1260301,0.026049376,"{""type"":""MultiPoint"",""coordinates"":[]}"
8313,-0.00845886,0.039934993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8314,-0.0028680712,0.044598103,"{""type"":""MultiPoint"",""coordinates"":[]}"
8315,-0.0026426516,0.0285272,"{""type"":""MultiPoint"",""coordinates"":[]}"
8316,-0.011350536,0.03171003,"{""type"":""MultiPoint"",""coordinates"":[]}"
8317,-0.025241248,0.01692599,"{""type"":""MultiPoint"",""coordinates"":[]}"
8318,-0.029908957,0.0052682757,"{""type"":""MultiPoint"",""coordinates"":[]}"
8319,-0.031174049,-0.0024064183,"{""type"":""MultiPoint"",""coordinates"":[]}"
8320,-0.03390519,0.007747501,"{""type"":""MultiPoint"",""coordinates"":[]}"
8321,-0.033304784,0.018926501,"{""type"":""MultiPoint"",""coordinates"":[]}"
8322,-0.02495877,0.0131215155,"{""type"":""MultiPoint"",""coordinates"":[]}"
8323,-0.024989374,0.03597918,"{""type"":""MultiPoint"",""coordinates"":[]}"
8324,-0.016970906,0.023247838,"{""type"":""MultiPoint"",""coordinates"":[]}"
8325,-0.03604928,0.014503181,"{""type"":""MultiPoint"",""coordinates"":[]}"
8326,-0.04136788,0.004310131,"{""type"":""MultiPoint"",""coordinates"":[]}"
8327,-0.05133776,-0.036407948,"{""type"":""MultiPoint"",""coordinates"":[]}"
8328,-0.05133776,-0.036407948,"{""type"":""MultiPoint"",""coordinates"":[]}"
8329,-0.08538577,-0.07457441,"{""type"":""MultiPoint"",""coordinates"":[]}"
8330,-0.077599704,-0.07829118,"{""type"":""MultiPoint"",""coordinates"":[]}"
8331,-0.059757464,-0.053767025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8332,-9.699613E-4,-0.042283595,"{""type"":""MultiPoint"",""coordinates"":[]}"
8333,-0.025797755,-0.048521936,"{""type"":""MultiPoint"",""coordinates"":[]}"
8334,-0.039751917,-0.055587113,"{""type"":""MultiPoint"",""coordinates"":[]}"
8335,-0.039751917,-0.055587113,"{""type"":""MultiPoint"",""coordinates"":[]}"
8336,-0.043517515,-0.057826936,"{""type"":""MultiPoint"",""coordinates"":[]}"
8337,-0.060993463,-0.07126796,"{""type"":""MultiPoint"",""coordinates"":[]}"
8338,-0.08227268,-0.07515323,"{""type"":""MultiPoint"",""coordinates"":[]}"
8339,-0.103189275,-0.08943564,"{""type"":""MultiPoint"",""coordinates"":[]}"
8340,-0.10012012,-0.08765906,"{""type"":""MultiPoint"",""coordinates"":[]}"
8341,-0.08086299,-0.08465278,"{""type"":""MultiPoint"",""coordinates"":[]}"
8342,-0.07691088,-0.07984382,"{""type"":""MultiPoint"",""coordinates"":[]}"
8343,-0.07691088,-0.07984382,"{""type"":""MultiPoint"",""coordinates"":[]}"
8344,-0.08569436,-0.075229466,"{""type"":""MultiPoint"",""coordinates"":[]}"
8345,-0.102828555,-0.08961135,"{""type"":""MultiPoint"",""coordinates"":[]}"
8346,-0.102356635,-0.11561632,"{""type"":""MultiPoint"",""coordinates"":[]}"
8347,-0.11028331,-0.14981163,"{""type"":""MultiPoint"",""coordinates"":[]}"
8348,-0.11067844,-0.17151052,"{""type"":""MultiPoint"",""coordinates"":[]}"
8349,-0.1422284,-0.17111033,"{""type"":""MultiPoint"",""coordinates"":[]}"
8350,-0.11721291,-0.20393807,"{""type"":""MultiPoint"",""coordinates"":[]}"
8351,-0.07840703,-0.19065219,"{""type"":""MultiPoint"",""coordinates"":[]}"
8352,-0.09965531,-0.14561981,"{""type"":""MultiPoint"",""coordinates"":[]}"
8353,-0.06968648,-0.12497425,"{""type"":""MultiPoint"",""coordinates"":[]}"
8354,-0.07005239,-0.08819616,"{""type"":""MultiPoint"",""coordinates"":[]}"
8355,-0.044039838,-0.03366512,"{""type"":""MultiPoint"",""coordinates"":[]}"
8356,-0.030858375,0.003339231,"{""type"":""MultiPoint"",""coordinates"":[]}"
8357,-0.030858375,0.003339231,"{""type"":""MultiPoint"",""coordinates"":[]}"
8358,-0.029627964,0.014270186,"{""type"":""MultiPoint"",""coordinates"":[]}"
8359,-0.016782597,0.029370368,"{""type"":""MultiPoint"",""coordinates"":[]}"
8360,-0.009415224,0.026129067,"{""type"":""MultiPoint"",""coordinates"":[]}"
8361,-0.023439243,0.021654665,"{""type"":""MultiPoint"",""coordinates"":[]}"
8362,-0.022413045,0.028702378,"{""type"":""MultiPoint"",""coordinates"":[]}"
8363,-0.032597423,-0.0037658215,"{""type"":""MultiPoint"",""coordinates"":[]}"
8364,-0.033820458,-0.0017293692,"{""type"":""MultiPoint"",""coordinates"":[]}"
8365,-0.04916361,-0.02641517,"{""type"":""MultiPoint"",""coordinates"":[]}"
8366,-0.06535471,-0.030104816,"{""type"":""MultiPoint"",""coordinates"":[]}"
8367,-0.0450938,-0.03312713,"{""type"":""MultiPoint"",""coordinates"":[]}"
8368,-0.0606465,-0.015830994,"{""type"":""MultiPoint"",""coordinates"":[]}"
8369,-0.026384357,0.016822845,"{""type"":""MultiPoint"",""coordinates"":[]}"
8370,-0.026384357,0.016822845,"{""type"":""MultiPoint"",""coordinates"":[]}"
8371,-0.03176444,0.020523995,"{""type"":""MultiPoint"",""coordinates"":[]}"
8372,-0.03433993,-0.00808014,"{""type"":""MultiPoint"",""coordinates"":[]}"
8373,-0.06393124,-0.10736713,"{""type"":""MultiPoint"",""coordinates"":[]}"
8374,-0.07999849,-0.1385814,"{""type"":""MultiPoint"",""coordinates"":[]}"
8375,-0.15125875,-0.15718806,"{""type"":""MultiPoint"",""coordinates"":[]}"
8376,-0.15359427,-0.14255077,"{""type"":""MultiPoint"",""coordinates"":[]}"
8377,-0.15359427,-0.14255077,"{""type"":""MultiPoint"",""coordinates"":[]}"
8378,-0.088872746,-0.07467723,"{""type"":""MultiPoint"",""coordinates"":[]}"
8379,-0.07305376,-0.11732727,"{""type"":""MultiPoint"",""coordinates"":[]}"
8380,0.14198333,0.028016329,"{""type"":""MultiPoint"",""coordinates"":[]}"
8381,0.086983055,0.0182724,"{""type"":""MultiPoint"",""coordinates"":[]}"
8382,0.04729268,-0.0022314787,"{""type"":""MultiPoint"",""coordinates"":[]}"
8383,0.012569621,-0.012776554,"{""type"":""MultiPoint"",""coordinates"":[]}"
8384,-0.008419618,-0.035464823,"{""type"":""MultiPoint"",""coordinates"":[]}"
8385,-0.031447858,-0.066802084,"{""type"":""MultiPoint"",""coordinates"":[]}"
8386,-0.039163947,-0.067435145,"{""type"":""MultiPoint"",""coordinates"":[]}"
8387,-0.023302972,-0.050929308,"{""type"":""MultiPoint"",""coordinates"":[]}"
8388,-0.02472727,-0.047600985,"{""type"":""MultiPoint"",""coordinates"":[]}"
8389,-0.024522409,-0.046141565,"{""type"":""MultiPoint"",""coordinates"":[]}"
8390,-0.037140995,-0.046601713,"{""type"":""MultiPoint"",""coordinates"":[]}"
8391,-0.06485237,-0.058925867,"{""type"":""MultiPoint"",""coordinates"":[]}"
8392,-0.058481872,-0.077337205,"{""type"":""MultiPoint"",""coordinates"":[]}"
8393,-0.0400057,-0.03579724,"{""type"":""MultiPoint"",""coordinates"":[]}"
8394,-0.033168465,-0.014416695,"{""type"":""MultiPoint"",""coordinates"":[]}"
8395,-0.032799847,-0.030603558,"{""type"":""MultiPoint"",""coordinates"":[]}"
8396,-0.04859072,-0.03204429,"{""type"":""MultiPoint"",""coordinates"":[]}"
8397,-0.051016703,-0.045864046,"{""type"":""MultiPoint"",""coordinates"":[]}"
8398,-0.051016703,-0.045864046,"{""type"":""MultiPoint"",""coordinates"":[]}"
8399,-0.03383808,-0.03855747,"{""type"":""MultiPoint"",""coordinates"":[]}"
8400,-0.009187564,-0.03688526,"{""type"":""MultiPoint"",""coordinates"":[]}"
8401,-0.0216849,-0.041099966,"{""type"":""MultiPoint"",""coordinates"":[]}"
8402,-0.029014021,-0.049189568,"{""type"":""MultiPoint"",""coordinates"":[]}"
8403,-0.014986962,-0.03345692,"{""type"":""MultiPoint"",""coordinates"":[]}"
8404,-0.037040055,9.5432997E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
8405,-0.037040055,9.5432997E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
8406,-0.012862921,9.3996525E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
8407,-0.14457116,-0.048579454,"{""type"":""MultiPoint"",""coordinates"":[]}"
8408,-0.046941977,-0.13122845,"{""type"":""MultiPoint"",""coordinates"":[]}"
8409,-0.06896353,-0.14550114,"{""type"":""MultiPoint"",""coordinates"":[]}"
8410,-0.15859821,-0.068791956,"{""type"":""MultiPoint"",""coordinates"":[]}"
8411,-0.023773916,0.025670946,"{""type"":""MultiPoint"",""coordinates"":[]}"
8412,-0.1013109,0.03906083,"{""type"":""MultiPoint"",""coordinates"":[]}"
8413,-0.0075081643,0.035395324,"{""type"":""MultiPoint"",""coordinates"":[]}"
8414,0.008517103,0.056747496,"{""type"":""MultiPoint"",""coordinates"":[]}"
8415,0.0074964077,0.036470413,"{""type"":""MultiPoint"",""coordinates"":[]}"
8416,-0.010801912,0.026395798,"{""type"":""MultiPoint"",""coordinates"":[]}"
8417,-0.027278783,0.0061801076,"{""type"":""MultiPoint"",""coordinates"":[]}"
8418,-0.035807654,0.0055134,"{""type"":""MultiPoint"",""coordinates"":[]}"
8419,-0.03390519,0.007747501,"{""type"":""MultiPoint"",""coordinates"":[]}"
8420,-0.01669265,0.015477717,"{""type"":""MultiPoint"",""coordinates"":[]}"
8421,-0.014044993,0.01745683,"{""type"":""MultiPoint"",""coordinates"":[]}"
8422,-0.02291726,0.003137052,"{""type"":""MultiPoint"",""coordinates"":[]}"
8423,-0.03754897,0.0065513253,"{""type"":""MultiPoint"",""coordinates"":[]}"
8424,-0.043548748,-6.6405535E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
8425,-0.061032906,-0.048039556,"{""type"":""MultiPoint"",""coordinates"":[]}"
8426,-0.054800898,-0.067688346,"{""type"":""MultiPoint"",""coordinates"":[]}"
8427,-0.054800898,-0.067688346,"{""type"":""MultiPoint"",""coordinates"":[]}"
8428,-0.049635738,-0.06455529,"{""type"":""MultiPoint"",""coordinates"":[]}"
8429,-0.027157828,-0.05351281,"{""type"":""MultiPoint"",""coordinates"":[]}"
8430,-0.017575294,-0.04585153,"{""type"":""MultiPoint"",""coordinates"":[]}"
8431,-0.01434204,-0.05338615,"{""type"":""MultiPoint"",""coordinates"":[]}"
8432,-0.014340252,-0.04514891,"{""type"":""MultiPoint"",""coordinates"":[]}"
8433,-0.01757729,-0.037144125,"{""type"":""MultiPoint"",""coordinates"":[]}"
8434,-0.01757729,-0.037144125,"{""type"":""MultiPoint"",""coordinates"":[]}"
8435,-0.01818809,-0.040776968,"{""type"":""MultiPoint"",""coordinates"":[]}"
8436,-0.016457677,-0.045180857,"{""type"":""MultiPoint"",""coordinates"":[]}"
8437,-0.041645914,-0.046610415,"{""type"":""MultiPoint"",""coordinates"":[]}"
8438,-0.058851734,-0.060622633,"{""type"":""MultiPoint"",""coordinates"":[]}"
8439,-0.078639984,-0.07828128,"{""type"":""MultiPoint"",""coordinates"":[]}"
8440,-0.09843463,-0.09308773,"{""type"":""MultiPoint"",""coordinates"":[]}"
8441,-0.09843463,-0.09308773,"{""type"":""MultiPoint"",""coordinates"":[]}"
8442,-0.09122312,-0.08363652,"{""type"":""MultiPoint"",""coordinates"":[]}"
8443,-0.10191706,-0.09468943,"{""type"":""MultiPoint"",""coordinates"":[]}"
8444,-0.10959144,-0.10404885,"{""type"":""MultiPoint"",""coordinates"":[]}"
8445,-0.12844686,-0.13995248,"{""type"":""MultiPoint"",""coordinates"":[]}"
8446,-0.13771272,-0.18314779,"{""type"":""MultiPoint"",""coordinates"":[]}"
8447,-0.16705263,-0.20022053,"{""type"":""MultiPoint"",""coordinates"":[]}"
8448,-0.16705263,-0.20022053,"{""type"":""MultiPoint"",""coordinates"":[]}"
8449,-0.16481051,-0.23378912,"{""type"":""MultiPoint"",""coordinates"":[]}"
8450,-0.123058565,-0.19925624,"{""type"":""MultiPoint"",""coordinates"":[]}"
8451,-0.12154703,-0.112683535,"{""type"":""MultiPoint"",""coordinates"":[]}"
8452,-0.02623476,-0.03102094,"{""type"":""MultiPoint"",""coordinates"":[]}"
8453,-0.016432881,0.0033096075,"{""type"":""MultiPoint"",""coordinates"":[]}"
8454,0.02200213,0.04611522,"{""type"":""MultiPoint"",""coordinates"":[]}"
8455,-0.0011103302,0.02053231,"{""type"":""MultiPoint"",""coordinates"":[]}"
8456,9.4506145E-4,0.006707549,"{""type"":""MultiPoint"",""coordinates"":[]}"
8457,-0.029436603,-7.3057413E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
8458,-0.050653838,-0.0033043027,"{""type"":""MultiPoint"",""coordinates"":[]}"
8459,-0.05425252,-0.02472794,"{""type"":""MultiPoint"",""coordinates"":[]}"
8460,-0.061549544,-0.0017058849,"{""type"":""MultiPoint"",""coordinates"":[]}"
8461,-0.061549544,-0.0017058849,"{""type"":""MultiPoint"",""coordinates"":[]}"
8462,-0.08012089,-0.044790566,"{""type"":""MultiPoint"",""coordinates"":[]}"
8463,-0.08744175,-0.040424824,"{""type"":""MultiPoint"",""coordinates"":[]}"
8464,-0.0762166,-0.035136223,"{""type"":""MultiPoint"",""coordinates"":[]}"
8465,-0.057789356,-0.031262934,"{""type"":""MultiPoint"",""coordinates"":[]}"
8466,-0.068362996,-0.021805704,"{""type"":""MultiPoint"",""coordinates"":[]}"
8467,-0.030397102,-0.021197975,"{""type"":""MultiPoint"",""coordinates"":[]}"
8468,-0.03729187,0.03537704,"{""type"":""MultiPoint"",""coordinates"":[]}"
8469,-0.024951665,-0.024873719,"{""type"":""MultiPoint"",""coordinates"":[]}"
8470,-0.093255594,-0.122358456,"{""type"":""MultiPoint"",""coordinates"":[]}"
8471,-0.157464,-0.23156753,"{""type"":""MultiPoint"",""coordinates"":[]}"
8472,-0.14925314,-0.17606163,"{""type"":""MultiPoint"",""coordinates"":[]}"
8473,-0.09454335,-0.0691421,"{""type"":""MultiPoint"",""coordinates"":[]}"
8474,-0.09454335,-0.0691421,"{""type"":""MultiPoint"",""coordinates"":[]}"
8475,-0.09067556,-0.068537176,"{""type"":""MultiPoint"",""coordinates"":[]}"
8476,-0.089658916,-0.08311337,"{""type"":""MultiPoint"",""coordinates"":[]}"
8477,-0.08910233,-0.093467,"{""type"":""MultiPoint"",""coordinates"":[]}"
8478,0.09715088,-0.033569098,"{""type"":""MultiPoint"",""coordinates"":[]}"
8479,0.023261368,-0.02887392,"{""type"":""MultiPoint"",""coordinates"":[]}"
8480,-0.03237748,-0.03702259,"{""type"":""MultiPoint"",""coordinates"":[]}"
8481,-0.029633194,-0.028794706,"{""type"":""MultiPoint"",""coordinates"":[]}"
8482,-0.033743277,-0.053438544,"{""type"":""MultiPoint"",""coordinates"":[]}"
8483,-0.03760466,-0.07333326,"{""type"":""MultiPoint"",""coordinates"":[]}"
8484,-0.029216021,-0.056141436,"{""type"":""MultiPoint"",""coordinates"":[]}"
8485,-0.029216021,-0.056141436,"{""type"":""MultiPoint"",""coordinates"":[]}"
8486,-0.04167722,-0.054205,"{""type"":""MultiPoint"",""coordinates"":[]}"
8487,-0.05839543,-0.057056665,"{""type"":""MultiPoint"",""coordinates"":[]}"
8488,-0.05037974,-0.05966264,"{""type"":""MultiPoint"",""coordinates"":[]}"
8489,-0.072022244,-0.057530284,"{""type"":""MultiPoint"",""coordinates"":[]}"
8490,-0.072022244,-0.057530284,"{""type"":""MultiPoint"",""coordinates"":[]}"
8491,-0.061577447,-0.047352433,"{""type"":""MultiPoint"",""coordinates"":[]}"
8492,-0.06191063,-0.0046233535,"{""type"":""MultiPoint"",""coordinates"":[]}"
8493,-0.04383114,0.014868706,"{""type"":""MultiPoint"",""coordinates"":[]}"
8494,-0.041929267,-0.020222306,"{""type"":""MultiPoint"",""coordinates"":[]}"
8495,-0.06201253,-0.061677277,"{""type"":""MultiPoint"",""coordinates"":[]}"
8496,-0.0599664,-0.08386111,"{""type"":""MultiPoint"",""coordinates"":[]}"
8497,-0.06046401,-0.045060277,"{""type"":""MultiPoint"",""coordinates"":[]}"
8498,-0.06046401,-0.045060277,"{""type"":""MultiPoint"",""coordinates"":[]}"
8499,-0.030169949,-0.029767692,"{""type"":""MultiPoint"",""coordinates"":[]}"
8500,-0.023514733,-0.04513073,"{""type"":""MultiPoint"",""coordinates"":[]}"
8501,-0.03140536,-0.059428096,"{""type"":""MultiPoint"",""coordinates"":[]}"
8502,-0.046223223,-0.06732333,"{""type"":""MultiPoint"",""coordinates"":[]}"
8503,-0.05542463,-0.06802255,"{""type"":""MultiPoint"",""coordinates"":[]}"
8504,-0.028182656,-0.031586826,"{""type"":""MultiPoint"",""coordinates"":[]}"
8505,-0.0043981075,0.023573935,"{""type"":""MultiPoint"",""coordinates"":[]}"
8506,-0.0043981075,0.023573935,"{""type"":""MultiPoint"",""coordinates"":[]}"
8507,0.0049232095,0.015438557,"{""type"":""MultiPoint"",""coordinates"":[]}"
8508,-0.10498474,-0.0118793845,"{""type"":""MultiPoint"",""coordinates"":[]}"
8509,-0.10513291,-0.11640671,"{""type"":""MultiPoint"",""coordinates"":[]}"
8510,-0.15034285,-0.10254246,"{""type"":""MultiPoint"",""coordinates"":[]}"
8511,-0.03478373,-0.007840365,"{""type"":""MultiPoint"",""coordinates"":[]}"
8512,-0.09380762,0.06867492,"{""type"":""MultiPoint"",""coordinates"":[]}"
8513,-0.09380762,0.06867492,"{""type"":""MultiPoint"",""coordinates"":[]}"
8514,-0.0017577522,0.04848826,"{""type"":""MultiPoint"",""coordinates"":[]}"
8515,-0.010332978,0.013393939,"{""type"":""MultiPoint"",""coordinates"":[]}"
8516,-0.021152612,0.015394568,"{""type"":""MultiPoint"",""coordinates"":[]}"
8517,-0.027679801,-0.002595067,"{""type"":""MultiPoint"",""coordinates"":[]}"
8518,-0.031687118,0.009139299,"{""type"":""MultiPoint"",""coordinates"":[]}"
8519,-0.01669265,0.015477717,"{""type"":""MultiPoint"",""coordinates"":[]}"
8520,-0.01669265,0.015477717,"{""type"":""MultiPoint"",""coordinates"":[]}"
8521,-0.018756546,0.050621748,"{""type"":""MultiPoint"",""coordinates"":[]}"
8522,-0.042135477,-0.04365796,"{""type"":""MultiPoint"",""coordinates"":[]}"
8523,-0.03463705,-0.06508523,"{""type"":""MultiPoint"",""coordinates"":[]}"
8524,-0.0056261197,-0.03766936,"{""type"":""MultiPoint"",""coordinates"":[]}"
8525,-0.0056261197,-0.03766936,"{""type"":""MultiPoint"",""coordinates"":[]}"
8526,0.0062734634,-0.03949225,"{""type"":""MultiPoint"",""coordinates"":[]}"
8527,0.00993517,-0.035508037,"{""type"":""MultiPoint"",""coordinates"":[]}"
8528,0.003037095,-0.027149916,"{""type"":""MultiPoint"",""coordinates"":[]}"
8529,0.008872092,-0.03284484,"{""type"":""MultiPoint"",""coordinates"":[]}"
8530,0.008402467,-0.029730558,"{""type"":""MultiPoint"",""coordinates"":[]}"
8531,0.03140527,-0.016626298,"{""type"":""MultiPoint"",""coordinates"":[]}"
8532,0.03140527,-0.016626298,"{""type"":""MultiPoint"",""coordinates"":[]}"
8533,0.022176236,-0.0024476647,"{""type"":""MultiPoint"",""coordinates"":[]}"
8534,-0.0020442903,-0.028028607,"{""type"":""MultiPoint"",""coordinates"":[]}"
8535,-0.026409864,-0.04390371,"{""type"":""MultiPoint"",""coordinates"":[]}"
8536,-0.037343293,-0.04763198,"{""type"":""MultiPoint"",""coordinates"":[]}"
8537,-0.031734437,-0.046649814,"{""type"":""MultiPoint"",""coordinates"":[]}"
8538,-0.031734437,-0.046649814,"{""type"":""MultiPoint"",""coordinates"":[]}"
8539,-0.03172162,-0.065086305,"{""type"":""MultiPoint"",""coordinates"":[]}"
8540,-0.022761635,-0.095053256,"{""type"":""MultiPoint"",""coordinates"":[]}"
8541,-0.01089035,-0.1023612,"{""type"":""MultiPoint"",""coordinates"":[]}"
8542,-0.04873417,-0.10720301,"{""type"":""MultiPoint"",""coordinates"":[]}"
8543,-0.103631474,-0.13257962,"{""type"":""MultiPoint"",""coordinates"":[]}"
8544,-0.14404693,-0.17247039,"{""type"":""MultiPoint"",""coordinates"":[]}"
8545,-0.18268317,-0.1836195,"{""type"":""MultiPoint"",""coordinates"":[]}"
8546,-0.18268317,-0.1836195,"{""type"":""MultiPoint"",""coordinates"":[]}"
8547,-0.18245037,-0.17176664,"{""type"":""MultiPoint"",""coordinates"":[]}"
8548,-0.15915449,-0.1398086,"{""type"":""MultiPoint"",""coordinates"":[]}"
8549,-0.10717921,-0.04175806,"{""type"":""MultiPoint"",""coordinates"":[]}"
8550,-0.0051115155,0.010469437,"{""type"":""MultiPoint"",""coordinates"":[]}"
8551,0.0036506802,0.024652839,"{""type"":""MultiPoint"",""coordinates"":[]}"
8552,0.042907327,0.048662186,"{""type"":""MultiPoint"",""coordinates"":[]}"
8553,0.015915185,0.024995327,"{""type"":""MultiPoint"",""coordinates"":[]}"
8554,0.015915185,0.024995327,"{""type"":""MultiPoint"",""coordinates"":[]}"
8555,-0.009325668,-0.007001877,"{""type"":""MultiPoint"",""coordinates"":[]}"
8556,-0.035912305,-0.026127994,"{""type"":""MultiPoint"",""coordinates"":[]}"
8557,-0.057156026,-0.047460973,"{""type"":""MultiPoint"",""coordinates"":[]}"
8558,-0.04110302,-0.02554971,"{""type"":""MultiPoint"",""coordinates"":[]}"
8559,-0.06090407,-0.027984202,"{""type"":""MultiPoint"",""coordinates"":[]}"
8560,-0.06802692,-0.0649817,"{""type"":""MultiPoint"",""coordinates"":[]}"
8561,-0.077840716,-0.036429286,"{""type"":""MultiPoint"",""coordinates"":[]}"
8562,-0.077840716,-0.036429286,"{""type"":""MultiPoint"",""coordinates"":[]}"
8563,-0.094894834,-0.056497574,"{""type"":""MultiPoint"",""coordinates"":[]}"
8564,-0.088310175,-0.048199534,"{""type"":""MultiPoint"",""coordinates"":[]}"
8565,-0.085348465,-0.04043281,"{""type"":""MultiPoint"",""coordinates"":[]}"
8566,-0.0619881,-0.03333044,"{""type"":""MultiPoint"",""coordinates"":[]}"
8567,-0.068285055,-0.022848248,"{""type"":""MultiPoint"",""coordinates"":[]}"
8568,-0.03753836,-0.02164343,"{""type"":""MultiPoint"",""coordinates"":[]}"
